Username,Text,Label
Titania_himE,"b'anak udah tdr siang, mami mau me time nonton drakor malah mati lampu.. \n batre hp tinggal 30%\n sinyal telkomsel lelet..\n ealah busyeeett..'",
Yudssssssss,"b'@Telkomsel halo min, kenapa si jaringan Telkomsel tiap buka tiktok, Instagram, google dll selalu aman terkendali ga pernah yang namanya lag atau apa. giliran main mobile legend lagnya minta ampun tolong dong kondisikan'",
choconimss,b'Sinyal telkomsel kenapaaaaaaa',
matchahoki,b'Astaghfirullah bgt sinyal Telkomsel di hp aku\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\xa5\xb2',
reekhar,"b'@Telkomsel .. kenapa sinyal telkomsel sangat lemot di daerah Jatinangor, Sumedang'",
UkaOjol,"b'Ada yg tau gak , koq sering banget muncul notif kaya gtu.\n \n Hp redmi7 pake jaringan telkomsel masih banyak dan masih lama juga . https://t.co/AQu4U2gnol'",
herman_chou73,"b'@Cathyn_Nesthy @Telkomsel Setau saya jaringan Telkomsel utk internet masih kalah dari si Biru. Saya tau krn pernah di Aceh cukup lama, beda dgn kualitas di Medan atau Surabaya.'",
Dazsa92810,"b'HUPIR AH @Telkomsel , sinyal maneh kenapa? Asam urat jadi naek gara2 sinyal @Telkomsel ..'",
teukustory,"b'Makin hari sinyal @Telkomsel makin parah ngadat, boro\xc2\xb2 5G, ini aja kluar logo Edge, push rank PES malam\xc2\xb2 malah gagal gegara sinyal kualitas \xf0\x9f\x91\x8e , sperti nya dah bisa pindah provider laen khusus ngegame nih \xf0\x9f\x98\x82 https://t.co/lPPHNpPqM4'",
fajargustt,b'Nonton bola terhalang sinyal Telkomsel',
kacangsukro23,b'Jelek banget sinyal telkomsel dah',
bellinuyyy,b'di Nganjuk sinyal telkomsel kebawa angin molooo sebel. klo ditelfon makin hah hoh hah hoh',
nikiblinders,b'batre 10% + sinyal telkomsel ilang mulu + kaga ada duit cash \xf0\x9f\x91\x8d',
evildance_,"b'@al_lasan @erickthohir Tolong sinyal telkomsel dibagusin lg pak,masa kalah sama provider yg harganya lebih murah sih \xf0\x9f\x98\x8c'",
tibeell,"b""@Gerindra Yah baru mo jawab ternyata sudah selesai waktunya, gara2 jaringan @Telkomsel ini, kenapa dirimu hilang hampir seharian di Tolitoli hari ini? Saya jadi ga bisa ikut pembekalan KKN dan GA dari gerindara nih :')""",
naomi94___,b'Ini jaringan telkomsel lagi masalah apa gimana sik',
Rezimtakut,b'Jaringan @Telkomsel beberapa hari ini burik sekali didaerah Tanjung enim muara enim sumsel apa emng dari pusat nya jelek atau hanya wilayah dsni saja yg burik',
fa_tmaykl,b'Jaringan @Telkomsel parah banget ya beberapa hari ini.\n Makin hari makin gak bagus. Ada apa sih dengan @Telkomsel ?',
dewisiregar,b'Daritadi buka indodax ga bisa kudu masukin kode verifikasi. udah 5 kali coba kodenya gabisa. Trus baru ngeh eehh lagi di goa. ga ada sinyal telkomsel HAHAHAHa',
kipercadangan1,b'Jaringan Telkomsel down ya?',
ayu_sunartii,b'Jaringan @Telkomsel masih bermasalah yah?\n \n Kok masih lalod bet yah :((',
Najmitarsidin,"b'Istigfar sama sinyal telkomsel di Ciparay, gimana mau 5G \xf0\x9f\x99\x84'",
pengeboransumur,b'@troubleinspace Sinyal telkomsel bapuk bNget si',
ryan_we17,b'@Telkomsel knp sudah 2 hari ini sinyal telkomsel saya tdk 4G ?',
abdulmuhajir,"b'@Telkomsel komsel Selamat siang, sudah makan siang? Mau nanya aj nih 2 bulan belakangan ini jaringan Telkomsel kenapa ya jadi lemot banget?\n \n Saat jaringan hanya 4G lancar, tapi semenjak ada + (4G+) di signal bar, jaringannya jadi hilang-hilangan.\n \n Daerah Kabupaten Paser, KALTIM.'",
Wszaraa,"b'Rip jaringan telkomsel\n Paket doang yang mahal, tapi jaringan dipanggang.\n #telkomsel @Telkomsel'",
aronddakddak,b'Sinyal telkomsel H+ berasa hidup jaman dulu\xf0\x9f\x99\x84\xf0\x9f\x99\x84',
narraawr,"b'Duh anjir jelek bgt sinyal telkomsel di deltu, 4G tapi ngelag bgt Allahuakbar!!!'",
acong_narrow,b'@Telkomsel min...\n Tolong di cek ..\n Di area jalan pulau kelagian antasari bandar lampung\n Sinyal telkomsel jelek bgt..\n Berasa di hutan ..\n \n Tolong di perbaiki yaa',
rizkysubhana,"b'Lebih baik pakai kartu @THREEIndonesia dari pada pakai kartu @Telkomsel karna jaringan telkomsel mulai lemot, komplain 8x ke @Telkomsel tidak ada jawaban\n Tingkatkan terus @THREEIndonesia'",
kuburan_sempit,b'Ni wifi kost ama sinyal telkomsel gw knp sihh jelek banget sinyalnya behhh \xf0\x9f\xa4\xac\xf0\x9f\x91\xbf',
moacchiato_juni,b'Kemarin ditinggal tidur gegara jaringan telkomsel down \xf0\x9f\x98\xad https://t.co/y36DBKZXqm',
gesgestay,b'sinyal telkomsel ngehe nih',
kangcukurr,"b'@Telkomsel sinyal telkomsel di tempat ane stalbil 4G+ tp kstabilan ping nya kalo buat game sangat mengecewakan, tolong bantu sampaikan ke pihak terkait min biar dibenerin'",
TotallyCoconutz,b'Knp sih sinyal @Telkomsel ga bs order online. Kagak bs pulang\xe2\x80\xa6 ya awlaaaa',
innvst_,b'Bener\xc2\xb2 ini sinyal telkomsel bikin emosi',
ghhiaaaa,b'Sinyal telkomsel kalo hujan gede gini lemot bgt astagfirullah',
aliahsayuti,b'Ini kenapa ya rumah tetiba mati listrik dan sinyal telkomsel langsung hilang juga \xf0\x9f\x98\xa3 @pln_123',
edwinbakker9,"b'Sinyal telkomsel paling bagus di daerah perkotaan? Sini main ke ke kantor, rasain deh tu'",
AgusDar17957922,b'@Telkomsel Telkomsel kasih batrai nya napa masak gak sanggup ngasih batrai ke jaringan Telkomsel',
abcdefirgiawan,b'Astaghfirullah\n Jaringan @Telkomsel kenapa sii kalo malem !?!\n \xf0\x9f\xa4\xac\xf0\x9f\xa4\xac\xf0\x9f\xa4\xac',
terkimingkiming,b'sinyal telkomsel sampah banget ya akhir akhir ini cape',
NovPratiwi2,b'Ini jaringan @Telkomsel kenapa suka ilang\xc2\xb2 an gini sih\xf0\x9f\x98\xaa padahal pelanggan setia dari jama smp lohh:(',
uta_simpati,b'Yaela skrg sinyal Telkomsel yg ilang',
hidayatjohn,"b'Udah 3 hari ini sinyal @Telkomsel gak stabil, bikin mood buat kerja naik turun \xf0\x9f\x98\x8c\xf0\x9f\x98\x8c'",
124J97,b'@splashaini @itsselenophilee IYAKANN kapan lagi jaringan telkomsel 50gb cuma 100rb\xf0\x9f\x98\xa5',
aerieslight,b'Sinyal telkomsel jelek bgt lemot t.t',
txtdrikevin,b'Hri ni jaringan @Telkomsel di Bogor.. ngapa jelek bet dah.. tumbenan',
BearingRoda,"b'@Telkomsel hallo min, jaringan telkomsel kenapa buruk sekali disini. Saya banyak kerjaan tertunda gara"" sinyal tidak ada.'",
KevinEza6296,b'Yang gangguan sinyal @Telkomsel dari mana saja nih? Yuk reply supaya mereka bisa tangani. Saya dari Depok...',
KntgGrg12,"b'@Telkomsel Kenapa jaringan telkomsel di daerah tertentu yang bukan kota kok susah amat ya . Padahal gak desa desa banget yang plosok, dan masih deket dengan kota . Tapi kualitas jaringannya lillahitaala . Apa lagi kalo listrik padam jaringan juga ikut padam . \n Menyedihkan .'",
jungjeonmama_,b'Di rumah pake wifi sangking nih sinyal telkomsel GA BISA DIPAKE LEMOT BANGET! Duh emosi saya\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',
popra_t,b'Sinyal telkomsel di merapi lahat palembang kok hancurr ya.  Lelet bgt',
YudiPrayoto,"b'Masih awal tahun sinyal @Telkomsel uda hilang aja,pasti alasanya peningkatan pelayanan'",
papahrashaad,b'@Telkomsel Sinyal telkomsel di kartu saya kok jadi lemot sejak tadi malam ya? bahkan hanya 3G. Mohon di respon. Nuhuun',
rice_and_egg,"b'Wooy benerin lah sinyalmu ini, jargonmu sinyal terbaik se nusantara???\n Terus ini apa bos, udah dari kemarin siang sinyal telkomsel kaya gini terus.\n @telkomsel  \xf0\x9f\x91\x8e https://t.co/MSaboI08W1'",
Dhahoonz,b'gara2 jaringan telkomsel sama wifi lemot bngt gw dri tdi SMS sama temen soalnya jringan dia mati total \xf0\x9f\x98\xad\xf0\x9f\x98\xad',
daisy__sprout,b'@mandiricare Udeh dari sebelum bikin akun udh w catet pw sama idnya jaringan @Telkomsel  bagus notif yg muncul pw sama id salah tlol',
kulii_negara,b'Padahal masih di pulau jawa tapi sinyal telkomsel jeleknya',
taeoxo_mark,b'OH PANTES TADI KAYAK GINI. \n \n Ternyata ini karena lagi ditelepon ssg. \n \n Gue pikir jaringan telkomsel jelek. https://t.co/QVDzYGQmfP',
aejjjh,"b'mood AKU AYO DONG NAIK LAGI WOOSHH, JANGAN KAYAK JARINGAN TELKOMSEL JELEK'",
hhendriim,b'@Telkomsel mau tanya kenapa sinyal telkomsel udh beberapa minggu ini susah banget ya',
piomongeunwae,b'Waktunya balik ke jaringan telkomsel.\n \n Biasanya kalian pake paket internet yang mana? Sharing dong. Aku juga pengen.',
ieudadan_,b'Makin sini ini sinyal @Telkomsel makin BUTUT saja !!!',
SiButaNada,"b'@ninintami @RacunBelanja harusnya bekasi masih bagus ya ka,\n by.U masih ikut ke jaringan Telkomsel kan? Aku daerah sekitaran halim.'",
hyejinn98,"b'Ini di Padang jaringan Telkomsel kok ga ada ya, no service \xf0\x9f\x99\x83 @Telkomsel'",
DonyRohmat,"b'Kepada pihak telkomsel @Telkomsel mohon dengan sangat mengapa daerah pondok petir jaringan telkomsel sangat tidak stabil, bahkan dirasa setiap hari seperti itu, \n \n Mohon agar dapat ditindaklanjuti sesuai kewenangannya\n \n Terimaksih \xf0\x9f\x99\x8f'",
miracle7stromfl,b'Kaya gini byu yg ktnya jaringan telkomsel? Mmew https://t.co/gF7mRRfHSg',
saduldul23,b'Jaringan telkomsel makin sini makin parah \n #telkomsel',
intrludeshadow_,"b'No bts relate, Ini napa sih btw akhir2 ini buka twt gambar dan video loading lama bgt, masa harus di mode pesawat terus dinyalain lagi baru bisa cepet, ini twitternya atau sinyal telkomsel ku sih\xf0\x9f\x98\xad'",
Didik_Pe,b'Bisa gak sih jaringan @Telkomsel lebih lelet lagi?!!!',
AbdulRusli17,b'Makin kesini sinyal @Telkomsel makin gak jelas \xf0\x9f\x98\x8c',
GPRNM,b'yahh sinyal telkomsel tai',
arxxnajaem,b'Tri kagak ada sinyal\n Telkomsel lemot\n Hadeuh',
jungruva,b'Sinyal Telkomsel kunaon lagi ya Allah \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',
hmsaefullmilla1,b'Apakah di daerah kalian sinyal @Telkomsel bagus..?',
Wahyu__PdN,"b'@txtdarionlshop @Telkomsel Gua udh berkali-kali ngadu di DM sama ni provider @Telkomsel , sejak 2020 sinyal @Telkomsel ditempat gua jadi jelek, katanya sih sistem sedang dalam perbaikan, masa iya sih perbaikannya sistem sampe setahun kan huuu dasar lo kartu mahal tapi jaringan\xf0\x9f\x93\x88'",
Riooanfer,b'Sinyal Telkomsel ngajak gelut. \xf0\x9f\x98\xa1',
sbucks_junkie,b'orang2 kok kuliahnya pada gercep ya sedangkan ini dept k3 lbh lemot drpd sinyal telkomsel kl matlis',
ratnasekar,"b'Makin lama makin ngga jelas nih kualitas sinyal @Telkomsel...\n Udah kuota mahal, sinyal ilang2an padahal dikota besar....hadehhh'",
zaidandida,b'sinyal telkomsel kenapa ini cokk',
rautanorangkaya,b'@Putriaditia__ @maol34 Brti rata yaa sinyal telkomsel itu bapuk dmn2?',
dhiyasekalabumi,b'kenapa kalo mati listrik sinyal telkomsel jadi jelek?!!',
aylmhrn,"b'Moots atau siapapun yang liat tweet ini, jaringan telkomsel kalian down gak ? Aku hampir 30 menit sinyal hilang. Ada juga paling 3G gak bisa dipakai'",
didikw,"b'@Telkomsel Karena dengan kekuatan sinyal Telkomsel, aku bisa transaksi LinkAja untuk belanja online sampai bayar pajak kendaraan, dari belanja di warung dan SPBU.'",
RBlogzip,b'@h48ilihsan @byu_id telkomsel aman tapi? kan byu pakai jaringan telkomsel sebenarnya',
themudbloodss,b'@TelkomCare kenapa sinyal telkomsel di daerah saya suka hilang2 ya',
satuduasatudua_,"b'@Telkomsel habis hujan, terbitlah sinyal telkomsel ancur se ancur ancurnya kaya bubur ayam di aduk'",
sunumakeu,b'@thejvou kayanya sinyal telkomsel kenceng di sono yah',
Pratiwinabiilaa,b'Gue yg ldr dan ketergantungan sm sinyal telkomsel',
rantompurba,b'Ada Apa lagi ni jaringan @Telkomsel .. \n \xf0\x9f\x98\xa0\xf0\x9f\x98\xa0\xf0\x9f\x98\xa0\xf0\x9f\x98\xa0\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4',
depajuliani93,"b""Dear @Telkomsel kenapa ya sekitar sejam'an ini jaringan telkomsel g bisa buat apa2,bls WA saja jamkot \xf0\x9f\x98\xa4""",
timdreee,"b'Dari tadi mo bikin story ga bisa, entah IGnya yg lagi eror, apa jaringan telkomsel emang lagi kek hasil sisa pencernaan.. Yodah disini aja.. Happy birthday sobat bersedih dan menangys, dari menangisi tugas sampai kehidupan, sekaligus match bumbleku wkwkwkw @metaatat https://t.co/zBFQWHp3zH'",
nanamigoreng,b'jaringan telkomsel knp sih anj',
jisungiematcha,b'Sumpah ini jaringan telkomsel pengen gw betot asli\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1',
genoscyborg19,"b'Sinyal Telkomsel gak jelas bener, pengen cepat pulang pake wifi di rumah aja, lebih lancar soalnya...'",
rissameliaa,"b'jaringan telkomsel gini bgt :""'",
besarmulut,"b'Kacau banget sinyal telkomsel, mahal doang.'",
txtdariibay,b'Jaringan telkomsel jelek banget kek muka gw',
faizrama80,"b'Beginilah 3 bulan terakhir sinyal @telkomsel ditempat saya, padahal dulu fullbar.\n Udah komplain pake aplikasi MyTelkomsel kayak chat sama robot aja https://t.co/xz0kZKbtta'",
KangPetasan,"b'Jaringan @Telkomsel di pojok Jakarta tiada tanding kebutnya. Tilil, mihil diing. https://t.co/PfgV1milvE'",
korbanfancam,b'NANGIS SINYAL TELKOMSEL BEGINI AMAAATTT \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',
moonchae22,"b'Nungguin rewatch konser kemarin \xf0\x9f\x98\x94\xf0\x9f\x98\x94. Gegara kemarin wifi jaringan burik sampe malam,jaringan telkomsel gak ada \xf0\x9f\x98\xad. Adakah yang tau gimana nonton rewatchnya? Udh 24 jam nii'",
ogieKacaribu,b'sinyal telkomsel lemott...  beli yang 65 Gb percuma.  daerah sei glugur. @telkomsel',
ywdahajasih,"b'Gw kira sinyal telkomsel lgi lag, eh ternyata quota gw yg abis. \xf0\x9f\x98\xaa'",
pergibentaran,"b'pen rebahan tapi mengapa oh mengapa router wifi kosan ada di lantai bawah\n pen rebahan tapi mengapa oh mengapa sinyal telkomsel di kos ini amat sangat menyebalkan\n pen ngungsi ke kopian, tapi pen rebahan'",
nekotherapy12,"b'Ganti paketan internet karna sinyal sulasTRI melempem kena ujan, giliran paketin si @byu_id kok malah lebih parah, yg katanya pake jaringan telkomsel hedehh'",
letmebey0urz,b'@AREAJULID Padalan di tangsel sinyal telkomsel  lagi jelek puuuuoooool \xf0\x9f\x98\x83\xf0\x9f\x98\x83\xf0\x9f\x98\x83\xf0\x9f\x98\x83\xf0\x9f\x98\x83',
BardaniAchmad,"b""@smartfrencare Saatnya berpindah ke By.U \xf0\x9f\x99\x8c\n \n Sinyal Telkomsel,\n 140rb udah 'Tru Unlimited' kecepatan 1.5mbps tanpa FUP""",
itsmeragil,"b'@Telkomsel hi min, nomor saya dari kemarin kok No Service terus yaa? Sinyal Telkomsel sedang gangguan kah?'",
Fahmifirr,b'Sinyal telkomsel knp dah',
jestring_23,b'Fakk jaringan Telkomsel cosplay jaringan provider sponsor Chelsea \xf0\x9f\x99\x83\xf0\x9f\x99\x83\xf0\x9f\x99\x83\xf0\x9f\x99\x83 ini beneran lagi down semua atau karna gue pake paket gratisan karna voucher log in di mytelkomsel',
twertampan,b'kehilangan sinyal telkomsel. ANJIM BETUL',
halizanees,b'sialan bgt sinyal telkomsel',
Alim_psi,b'Lelet nian sinyal telkomsel ni',
Karlinabw,b'Set dah jaringan @Telkomsel lemot banget padahal udah 4G',
Nala_nai,"b'@Telkomsel Baik, terima kasih atas responnya. Soalnya tadi jam 14.15 tiba-tiba jaringan Telkomsel enggak bisa dipake. Dan saya beralih pakai tri. Untuk saat ini belum tau sudah bisa apa enggak, tapi sepertinya sudah. Besok akan saya coba ganti lagi kartunya.'",
baskororhmn,"b'@seaurchinsheep @wahidixe @ndagels Mjb, tp di desaku, yg ngga plosok2 amat, deket ke kota jg, ngga ada sinyal telkomsel sama sekali, yang ada malah tri sama xl,'",
Krimunjawa,b'Jaringan Telkomsel di Karimunjawa sudah 2 hari ini troble guys.... \n Semoga hubunganmu tetap baik2 saja ya.',
lagiusahaaa,b'Udah ga paham lagi sama sinyal telkomsel',
kuyjunkuy,b'Ini jaringan telkomsel memang lagi down kah?',
berfloweria,b'jaringan telkomsel bener-bener kek entut',
NadyaPu39837806,b'@Telkomsel sumpah kenapa sinyal telkomsel parah banget percuma bayar 350rb sebulan tapi sinyal buruk bgt plis',
Iddinalfauzi,b'Kantor Telkom Sudirman kebakaran\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n Pantesan jaringan Telkomsel hilang https://t.co/IOJwuER9eQ',
didibear4107,b'Sinyal Telkomsel kok jelek banget? @Telkomsel',
AA_bachtiar,b'Hmmm jaringan Telkomsel sulit sekali memutar video saat ini',
adaptashit,b'Sinyal Telkomsel kenapa sih.\n Harga naik sinyal gak naik naik.',
ikartasentika,"b'@faradisaaa @camingg Jaringan telkomsel dan g ada spam, solusinga pake By.U'",
mfariizsyafari,b'@udahhhya Sinyal Telkomsel nih \xf0\x9f\x98\x81',
leehcn0066,b'Dih sinyal telkomsel ngeselin bngt trnyata di rumh gw doang yg kalo mati lampu sinyalnya langsung gk ada',
AtjehZ,"b'Setelah Down Ber Jam-jam, Jaringan Telkomsel Normal Kembali https://t.co/DJnmCtYE2B'",
arweenster,"b'Lapor Pak Jokowi, akses internet di kampung halaman saya (rumah orang tua) surem bet dah, jaringan Telkomsel susah, mana Indihome belum (gak mau) masuk pula. Gimana nih Pak Presiden?'",
redfeelfaith,b'sinyal telkomsel jadi busuk...',
_hastyo1996_,"b'@hidayatdayato @Telkomsel @Rexynurfauzii Perihal lambat, dikhawatirkan jaringan telkomsel di tempatmu sedang padat merayap traffic nya. Coba lagi beberapa detik kemudian ya'",
_tika_______,b'Wahai sinyal @telkomsel ada apa kamu sama hujan? Kalo ada masalah tolong dibicarakan baik-baik jangan ngilang ya :(',
snooimut,b'jaringan telkomsel ni jeleq amat lh',
NgebutMautC84,"b'Jaringan @telkomsel dr jam 13.40 HP dinyalakan hingga skr sdh ""E"" sebanyak 5x belum lagi H+ berkali-kali ditambah ngadat. Bgm sih? Sementara Call Centre SERING BANGET TELP u/ UPGRADE JADI HALO\xf0\x9f\xa4\xa6 (suka mengganggu aja)'",
oktaapuput,b'Sinyal telkomsel ilang timbul gini jadi semakin berasa gak guna dikasih pulsa gratis juga',
aayudinamp,"b'Kak kok sinyal telkomsel di tambum jelek banget, ada apakah gerangan @Telkomsel ? Udh 2 hari begini'",
gatseyeoja,b'jaringan telkomsel sial bgt lemot bgt bangsat',
amyourlullaby,b'Sinyal telkomsel emang menguraz emozi',
fajar_ainiie,"b'@Telkomsel Hanya dengan kekuatan sinyal Telkomsel, aku bisa nonton drakor favorit sambil rebahan tanpa perlu duduk depan pintu buat cari sinyal \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 , karena @Telkomsel sinyalnya kuat,, sekuat cinta aku pada sii diiaa,, eeeaaaa \xf0\x9f\xa4\xad\xf0\x9f\xa4\xad\xf0\x9f\xa4\xad'",
dwkyrhmdhn,"b'Sinyal telkomsel lacoook parah, padahal di kota lho ini'",
amyourlullaby,"b'Hujan gini sinyal telkomsel makin sekarat, ilang2an kek bener mau mati. Belum poin yg kemarin dituker, ga kedenger yg menang undian poin siapa ya hahahah padahal hadiahnya mobil, motor, handphone, dan poinnya banyak bgt. Byk protes tuh di komen ig telkomsel poin @Telkomsel'",
irfanharun_s,b'Di jajah sinyal telkomsel',
vransony,"b'Ada apa dgn sinyal @Telkomsel siang ini,apa ada perbaikan.saya dikawasan pulo gadung hilang sinyal internet nya dan beberapa rekan2..'",
Xaijo_,b'Etdah ngapa ini sinyal telkomsel 3G doang yak',
alfenh10,b'Cuma bisa senyum. Bela2in beli paket mahal biar jaringan lancar pas ujian. Eh jaringan @Telkomsel hancur. \xf0\x9f\xa4\xa3 Terima kasih banyak.',
coszume,"b'Jaringan Telkomsel emang sat set sat set banget nihhh, keren dah'",
alfienari,b'Demi apapun sinyal telkomsel belakangan ini parah banget\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',
itsnotrobby,"b'@_viviandriani Main main ke rumah kak, dirumah saya sinyal telkomsel aja insecure'",
callmeyospa,b'SINYAL TELKOMSEL BURIK BGT',
RHZCB,"b'Min, sinyal @Telkomsel di Gwalk, Surabaya kenapa kok lemah sekali?'",
wonwoopils,b'Gue mau nonton light on me tapi sinyal telkomsel sampis',
Ardhi_SWinata,"b'@Telkomsel kesal saya dengan jaringan @Telkomsel handohone 12 pro max jaringan LTE tinggal di pusat kota, main game ampun nge lag nya \xf0\x9f\x98\xad https://t.co/FGZHcHNzsA'",
pecintalays,"b'Kesel bgt sama sinyal telkomsel, lemot bgt, mana paketannya mahal2 lagi hadeh, ganti provider aja deh'",
frenky_id,b'Ini jaringan telkomsel tadi kenapa ya \xf0\x9f\xa4\x94',
naakkoya,b'Jaringan Telkomsel bikin emosi',
hanjaniranita,b'Sinyal telkomsel gangguan apah?',
TricahyoHbrynt,"b'Sinyal @Telkomsel  bapuk beberapa hari ini, \n Apakah ada konspirasi galaksi di balik ini semua? https://t.co/GSJnUVamdQ'",
sycaamoree,"b'Kenapa ya, tiap mau masuk st.pocin sinyal telkomsel langsung putus internetnya, heraan'",
zailaniefiqrie,b'nggak hujan aja sinyal telkomsel di kantor ke parit. apalagi hujan? ya wassalam \xf0\x9f\x98\x91\xf0\x9f\x98\x91\xf0\x9f\x98\x91',
lhuiledoline,"b'Sinyal telkomsel ini memang uelek puol padahal mihil.\n \n Pakai wifi telkom lemot kirain karena rame yg make, ndilalah make kuota byU malah lebih bapuk lg\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'",
VerjianS,b'Nyadar tidak selama ini jaringan Telkomsel jelek dari sebelum sebelumnya..ternyata ini penyebabnya. https://t.co/6VZ21KnQcy',
dndsaja,"b'Sinyal telkomsel buluk bikin malu aja. Kan tadi left sendiri gara-gara sinyal busuk. Eh left kedua gara2 sinyal busuk juga. Minta diacc join lagi, jebul meeting e wis rampung gari ono mas e. Hadeh, ditakoni ""ada apa din?"" kwkw. Wis ra meneh2.'",
topanwitjaksono,b'Jaringan Telkomsel kontol',
